,Unnamed: 0,feature level,value,instance,county_fips,bar color,feature name,feature level2,dash text
20261,4,population > 35478.00,-0.2476963037681797,2026,39035.0,#6f679f,population,high,population (high)
20262,5,# people per PC doctor <= 1225.09,-0.19755100845293816,2026,39035.0,#6f679f,# people per PC doctor,medium,# people per PC doctor (medium)
20263,6,rural-urban code <= 3.00,-0.12325216836034705,2026,39035.0,#6f679f,rural-urban code,medium,rural-urban code (medium)
20264,9,Exercise <= 74.81,-0.10379437330200454,2026,39035.0,#6f679f,Exercise,medium,Exercise (medium)
20265,8,65.54 < Dental Visit <= 68.62,0.10558707623013693,2026,39035.0,#ff9366,Dental Visit,medium,Dental Visit (medium)
20266,7,-0.01 < % change in population <= 0.00,0.1058810509188087,2026,39035.0,#ff9366,population,medium,population (medium)
20267,2,"% adults, HS diploma only <= 31.60",0.2669979927825693,2026,39035.0,#ff9366,"% adults, HS diploma only",medium,"% adults, HS diploma only (medium)"
20268,1,"# people per PC doctor, NP only <= 2077.38",0.3155726292269713,2026,39035.0,#ff9366,# people per PC doctor,medium,# people per PC doctor (medium)
20269,0,% poverty > 24.00,2.4362890176310392,2026,39035.0,#ff9366,% poverty,high,% poverty (high)
20270,0,14.00 < % poverty <= 19.00,-0.8470985452751425,2027,39037.0,#6f679f,% poverty,medium,% poverty (medium)
20271,1,"% adults, HS diploma only > 40.48",-0.5280202633964443,2027,39037.0,#6f679f,"% adults, HS diploma only",high,"% adults, HS diploma only (high)"
20272,2,population > 35478.00,-0.34381689705601315,2027,39037.0,#6f679f,population,high,population (high)
20273,3,Personal Care Provider > 73.98,-0.28094913478386,2027,39037.0,#6f679f,Personal Care Provider,high,Personal Care Provider (high)
20274,4,1225.09 < # people per PC doctor <= 1953.17,-0.2518794715439265,2027,39037.0,#6f679f,# people per PC doctor,medium,# people per PC doctor (medium)
20275,5,3.90 < unemployment rate <= 4.60,-0.24900244984573505,2027,39037.0,#6f679f,unemployment rate,medium,unemployment rate (medium)
20276,6,median income > 99.40,-0.17728023529457818,2027,39037.0,#6f679f,median income,high,median income (high)
20277,7,"# people per PC doctor, NP only > 6247.62",-0.16014713482684256,2027,39037.0,#6f679f,# people per PC doctor,high,# people per PC doctor (high)
20278,9,57.30 < Flu Shot <= 62.72,-0.1240191016343943,2027,39037.0,#6f679f,Flu Shot,medium,Flu Shot (medium)
20279,8,3.64 < Drink and Drive <= 4.27,0.1307455472389245,2027,39037.0,#ff9366,Drink and Drive,medium,Drink and Drive (medium)
20280,0,14.00 < % poverty <= 19.00,-0.871757696742398,2028,39039.0,#6f679f,% poverty,medium,% poverty (medium)
20281,1,"% adults, HS diploma only > 40.48",-0.5862060376902509,2028,39039.0,#6f679f,"% adults, HS diploma only",high,"% adults, HS diploma only (high)"
20282,2,population > 35478.00,-0.30076382037375393,2028,39039.0,#6f679f,population,high,population (high)
20283,3,Personal Care Provider > 73.98,-0.2305642787485176,2028,39039.0,#6f679f,Personal Care Provider,high,Personal Care Provider (high)
20284,5,median income > 99.40,-0.1978940953187399,2028,39039.0,#6f679f,median income,high,median income (high)
20285,6,81.97 < Fair or Poor Health <= 84.55,-0.139937592674673,2028,39039.0,#6f679f,Fair or Poor Health,medium,Fair or Poor Health (medium)
20286,7,Last Checkup > 72.78,-0.1251358361829261,2028,39039.0,#6f679f,Last Checkup,high,Last Checkup (high)
20287,8,Exercise <= 74.81,-0.12226247712105665,2028,39039.0,#6f679f,Exercise,medium,Exercise (medium)
20288,9,28.98 < BMI Categories <= 31.66,0.11416004081465828,2028,39039.0,#ff9366,BMI Categories,medium,BMI Categories (medium)
20289,4,"# people per PC doctor, NP only <= 2077.38",0.22449883729648995,2028,39039.0,#ff9366,# people per PC doctor,medium,# people per PC doctor (medium)
20290,0,% poverty <= 14.00,-1.0627159948936071,2029,39041.0,#6f679f,% poverty,medium,% poverty (medium)
20291,1,unemployment rate <= 3.90,-0.3798097731901245,2029,39041.0,#6f679f,unemployment rate,medium,unemployment rate (medium)
20292,2,population > 35478.00,-0.3023260563727705,2029,39041.0,#6f679f,population,high,population (high)
20293,3,Personal Care Provider > 73.98,-0.25194644250236864,2029,39041.0,#6f679f,Personal Care Provider,high,Personal Care Provider (high)
20294,5,"3515.14 < # people per PC doctor, NP only <= 6247.62",-0.2399822394043307,2029,39041.0,#6f679f,# people per PC doctor,medium,# people per PC doctor (medium)
20295,6,median income > 99.40,-0.15437716566894466,2029,39041.0,#6f679f,median income,high,median income (high)
20296,7,Exercise <= 74.81,-0.1349329651637172,2029,39041.0,#6f679f,Exercise,medium,Exercise (medium)
20297,8,"% adults, < HS diploma <= 9.33",-0.13011439092146188,2029,39041.0,#6f679f,"% adults, < HS diploma",medium,"% adults, < HS diploma (medium)"
20298,9,39.25 < PSA Test <= 41.43,-0.11738606874074545,2029,39041.0,#6f679f,PSA Test,medium,PSA Test (medium)
20299,4,"% adults, HS diploma only <= 31.60",0.24486333252461426,2029,39041.0,#ff9366,"% adults, HS diploma only",medium,"% adults, HS diploma only (medium)"
20300,0,19.00 < % poverty <= 24.00,-0.3854031439708233,2030,39043.0,#6f679f,% poverty,medium,% poverty (medium)
20301,1,population > 35478.00,-0.3211889962397366,2030,39043.0,#6f679f,population,high,population (high)
20302,2,Personal Care Provider > 73.98,-0.3188766623901389,2030,39043.0,#6f679f,Personal Care Provider,high,Personal Care Provider (high)
20303,4,# people per PC doctor <= 1225.09,-0.2116313831458056,2030,39043.0,#6f679f,# people per PC doctor,medium,# people per PC doctor (medium)
20304,6,Exercise <= 74.81,-0.13419579119514344,2030,39043.0,#6f679f,Exercise,medium,Exercise (medium)
20305,9,11.06 < Diabetes <= 11.22,-0.11059641699641898,2030,39043.0,#6f679f,Diabetes,medium,Diabetes (medium)
20306,8,50.42 < Alcohol Consumption <= 53.46,0.11631290855233585,2030,39043.0,#ff9366,Alcohol Consumption,medium,Alcohol Consumption (medium)
20307,7,28.98 < BMI Categories <= 31.66,0.1198879258721222,2030,39043.0,#ff9366,BMI Categories,medium,BMI Categories (medium)
20308,5,Other Cancer > 7.02,0.1414283267086613,2030,39043.0,#ff9366,Other Cancer,high,Other Cancer (high)
20309,3,"# people per PC doctor, NP only <= 2077.38",0.2903803450953249,2030,39043.0,#ff9366,# people per PC doctor,medium,# people per PC doctor (medium)
20310,0,% poverty <= 14.00,-1.0520968271043298,2031,39045.0,#6f679f,% poverty,medium,% poverty (medium)
20311,1,3.90 < unemployment rate <= 4.60,-0.32423331096066016,2031,39045.0,#6f679f,unemployment rate,medium,unemployment rate (medium)
20312,2,population > 35478.00,-0.2970920406943317,2031,39045.0,#6f679f,population,high,population (high)
20313,4,Personal Care Provider > 73.98,-0.2193627171927249,2031,39045.0,#6f679f,Personal Care Provider,high,Personal Care Provider (high)
20314,6,# people per PC doctor <= 1225.09,-0.1702960677120136,2031,39045.0,#6f679f,# people per PC doctor,medium,# people per PC doctor (medium)
20315,7,"% adults, < HS diploma <= 9.33",-0.1502206317853093,2031,39045.0,#6f679f,"% adults, < HS diploma",medium,"% adults, < HS diploma (medium)"
20316,9,median income > 99.40,-0.1052611676823906,2031,39045.0,#6f679f,median income,high,median income (high)
20317,8,Current Smoker Status > 19.77,0.11882449982393485,2031,39045.0,#ff9366,Current Smoker Status,high,Current Smoker Status (high)
20318,5,"31.60 < % adults, HS diploma only <= 35.80",0.18126528577951886,2031,39045.0,#ff9366,"% adults, HS diploma only",medium,"% adults, HS diploma only (medium)"
20319,3,"# people per PC doctor, NP only <= 2077.38",0.2729828496211703,2031,39045.0,#ff9366,# people per PC doctor,medium,# people per PC doctor (medium)
20320,0,"% adults, HS diploma only > 40.48",-0.4940427535042392,2032,39047.0,#6f679f,"% adults, HS diploma only",high,"% adults, HS diploma only (high)"
20321,1,19.00 < % poverty <= 24.00,-0.4133272812319369,2032,39047.0,#6f679f,% poverty,medium,% poverty (medium)
20322,2,Personal Care Provider > 73.98,-0.3435488840522499,2032,39047.0,#6f679f,Personal Care Provider,high,Personal Care Provider (high)
20323,3,3.90 < unemployment rate <= 4.60,-0.24373603950412884,2032,39047.0,#6f679f,unemployment rate,medium,unemployment rate (medium)
20324,4,12790.50 < population <= 35478.00,-0.2214989067848881,2032,39047.0,#6f679f,population,medium,population (medium)
20325,5,# people per PC doctor <= 1225.09,-0.14246665798978428,2032,39047.0,#6f679f,# people per PC doctor,medium,# people per PC doctor (medium)
20326,6,39.25 < PSA Test <= 41.43,-0.11536963911306865,2032,39047.0,#6f679f,PSA Test,medium,PSA Test (medium)
20327,9,64.69 < USPSTF Recommendations <= 70.03,0.07855583718355058,2032,39047.0,#ff9366,USPSTF Recommendations,medium,USPSTF Recommendations (medium)
20328,8,"2077.38 < # people per PC doctor, NP only <= 3515.14",0.07876972142913576,2032,39047.0,#ff9366,# people per PC doctor,medium,# people per PC doctor (medium)
20329,7,28.98 < BMI Categories <= 31.66,0.10171242469302327,2032,39047.0,#ff9366,BMI Categories,medium,BMI Categories (medium)
20330,0,19.00 < % poverty <= 24.00,-0.4271276711161581,2033,39049.0,#6f679f,% poverty,medium,% poverty (medium)
20331,2,3.90 < unemployment rate <= 4.60,-0.34830641872531704,2033,39049.0,#6f679f,unemployment rate,medium,unemployment rate (medium)
20332,3,population > 35478.00,-0.3065402533914877,2033,39049.0,#6f679f,population,high,population (high)
20333,5,Personal Care Provider > 73.98,-0.22413922780307372,2033,39049.0,#6f679f,Personal Care Provider,high,Personal Care Provider (high)
20334,6,# people per PC doctor <= 1225.09,-0.15515739569556408,2033,39049.0,#6f679f,# people per PC doctor,medium,# people per PC doctor (medium)
20335,8,39.25 < PSA Test <= 41.43,-0.11962846634628276,2033,39049.0,#6f679f,PSA Test,medium,PSA Test (medium)
20336,9,"% adults, B.S. degree > 22.67",0.1195198123693436,2033,39049.0,#ff9366,"% adults, B.S. degree",high,"% adults, B.S. degree (high)"
20337,7,15.91 < Depression <= 18.83,0.12979257231480162,2033,39049.0,#ff9366,Depression,medium,Depression (medium)
20338,4,"% adults, HS diploma only <= 31.60",0.2927590815408513,2033,39049.0,#ff9366,"% adults, HS diploma only",medium,"% adults, HS diploma only (medium)"
20339,1,"# people per PC doctor, NP only <= 2077.38",0.3913056882589416,2033,39049.0,#ff9366,# people per PC doctor,medium,# people per PC doctor (medium)
20340,0,% poverty <= 14.00,-1.0664439456065054,2034,39051.0,#6f679f,% poverty,medium,% poverty (medium)
20341,1,"% adults, HS diploma only > 40.48",-0.4937745439549889,2034,39051.0,#6f679f,"% adults, HS diploma only",high,"% adults, HS diploma only (high)"
20342,2,population > 35478.00,-0.32284306661570183,2034,39051.0,#6f679f,population,high,population (high)
20343,3,3.90 < unemployment rate <= 4.60,-0.2865373908877477,2034,39051.0,#6f679f,unemployment rate,medium,unemployment rate (medium)
20344,4,Personal Care Provider > 73.98,-0.2754112808188831,2034,39051.0,#6f679f,Personal Care Provider,high,Personal Care Provider (high)
20345,5,93.12 < Heavy Drinking <= 93.71,-0.16627236143411364,2034,39051.0,#6f679f,Heavy Drinking,medium,Heavy Drinking (medium)
20346,6,median income > 99.40,-0.12726256347019765,2034,39051.0,#6f679f,median income,high,median income (high)
20347,7,# people per PC doctor <= 1225.09,-0.11962023955963183,2034,39051.0,#6f679f,# people per PC doctor,medium,# people per PC doctor (medium)
20348,9,13.82 < All Teeth Removed <= 17.09,0.10849253164043343,2034,39051.0,#ff9366,All Teeth Removed,medium,All Teeth Removed (medium)
20349,8,73.30 < Pneumonia Vaccination <= 75.83,0.110105342595343,2034,39051.0,#ff9366,Pneumonia Vaccination,medium,Pneumonia Vaccination (medium)
20350,3,12790.50 < population <= 35478.00,-0.2305673537202782,2035,39053.0,#6f679f,population,medium,population (medium)
20351,4,Personal Care Provider > 73.98,-0.20638878120289525,2035,39053.0,#6f679f,Personal Care Provider,high,Personal Care Provider (high)
20352,6,# people per PC doctor <= 1225.09,-0.1584971143138353,2035,39053.0,#6f679f,# people per PC doctor,medium,# people per PC doctor (medium)
20353,9,Other Cancer > 7.02,0.08863092443972309,2035,39053.0,#ff9366,Other Cancer,high,Other Cancer (high)
20354,8,"% adults, < HS diploma > 17.78",0.12171080582320043,2035,39053.0,#ff9366,"% adults, < HS diploma",low,"% adults, < HS diploma (low)"
20355,7,28.98 < BMI Categories <= 31.66,0.12772530586978928,2035,39053.0,#ff9366,BMI Categories,medium,BMI Categories (medium)
20356,5,median income <= 80.45,0.20554474820517896,2035,39053.0,#ff9366,median income,medium,median income (medium)
20357,2,"# people per PC doctor, NP only <= 2077.38",0.27702150709917644,2035,39053.0,#ff9366,# people per PC doctor,medium,# people per PC doctor (medium)
20358,1,unemployment rate > 5.68,0.529467493888629,2035,39053.0,#ff9366,unemployment rate,high,unemployment rate (high)
20359,0,% poverty > 24.00,2.4258277272239432,2035,39053.0,#ff9366,% poverty,high,% poverty (high)
20360,0,% poverty <= 14.00,-1.0712236608700376,2036,39055.0,#6f679f,% poverty,medium,% poverty (medium)
20361,2,population > 35478.00,-0.31184143049842755,2036,39055.0,#6f679f,population,high,population (high)
20362,3,3.90 < unemployment rate <= 4.60,-0.30146737555850633,2036,39055.0,#6f679f,unemployment rate,medium,unemployment rate (medium)
20363,4,"3515.14 < # people per PC doctor, NP only <= 6247.62",-0.2906723764201915,2036,39055.0,#6f679f,# people per PC doctor,medium,# people per PC doctor (medium)
20364,5,1225.09 < # people per PC doctor <= 1953.17,-0.2438700379482661,2036,39055.0,#6f679f,# people per PC doctor,medium,# people per PC doctor (medium)
20365,6,Personal Care Provider > 73.98,-0.2279974427883889,2036,39055.0,#6f679f,Personal Care Provider,high,Personal Care Provider (high)
20366,7,median income > 99.40,-0.1920059515430408,2036,39055.0,#6f679f,median income,high,median income (high)
20367,9,73.30 < Pneumonia Vaccination <= 75.83,0.17229672915418087,2036,39055.0,#ff9366,Pneumonia Vaccination,medium,Pneumonia Vaccination (medium)
20368,8,"% adults, B.S. degree > 22.67",0.1731608656459685,2036,39055.0,#ff9366,"% adults, B.S. degree",high,"% adults, B.S. degree (high)"
20369,1,"% adults, HS diploma only <= 31.60",0.3154165126519342,2036,39055.0,#ff9366,"% adults, HS diploma only",medium,"% adults, HS diploma only (medium)"
20370,0,14.00 < % poverty <= 19.00,-0.9119416006481141,2037,39057.0,#6f679f,% poverty,medium,% poverty (medium)
20371,2,3.90 < unemployment rate <= 4.60,-0.33606161890267466,2037,39057.0,#6f679f,unemployment rate,medium,unemployment rate (medium)
20372,3,population > 35478.00,-0.2411143707104746,2037,39057.0,#6f679f,population,high,population (high)
20373,4,Personal Care Provider > 73.98,-0.2388887823842902,2037,39057.0,#6f679f,Personal Care Provider,high,Personal Care Provider (high)
20374,5,rural-urban code <= 3.00,-0.20426652678336454,2037,39057.0,#6f679f,rural-urban code,medium,rural-urban code (medium)
20375,6,"3515.14 < # people per PC doctor, NP only <= 6247.62",-0.18020473932979755,2037,39057.0,#6f679f,# people per PC doctor,medium,# people per PC doctor (medium)
20376,7,# people per PC doctor <= 1225.09,-0.17300817101256774,2037,39057.0,#6f679f,# people per PC doctor,medium,# people per PC doctor (medium)
20377,8,7.70 < death rate <= 9.70,-0.1471327602776671,2037,39057.0,#6f679f,death rate,medium,death rate (medium)
20378,9,"% adults, < HS diploma <= 9.33",-0.14136800327973806,2037,39057.0,#6f679f,"% adults, < HS diploma",medium,"% adults, < HS diploma (medium)"
20379,1,"% adults, HS diploma only <= 31.60",0.35249899130338785,2037,39057.0,#ff9366,"% adults, HS diploma only",medium,"% adults, HS diploma only (medium)"
20380,2,"% adults, HS diploma only > 40.48",-0.4724412071741405,2038,39059.0,#6f679f,"% adults, HS diploma only",high,"% adults, HS diploma only (high)"
20381,3,population > 35478.00,-0.3223685304999541,2038,39059.0,#6f679f,population,high,population (high)
20382,4,Personal Care Provider > 73.98,-0.2756280787337849,2038,39059.0,#6f679f,Personal Care Provider,high,Personal Care Provider (high)
20383,5,# people per PC doctor <= 1225.09,-0.1593959021268684,2038,39059.0,#6f679f,# people per PC doctor,medium,# people per PC doctor (medium)
20384,7,Exercise <= 74.81,-0.1127137395361431,2038,39059.0,#6f679f,Exercise,medium,Exercise (medium)
20385,9,11.30 < birth rate <= 12.80,-0.08577605311895044,2038,39059.0,#6f679f,birth rate,medium,birth rate (medium)
20386,8,Other Cancer > 7.02,0.10721033121132613,2038,39059.0,#ff9366,Other Cancer,high,Other Cancer (high)
20387,6,28.98 < BMI Categories <= 31.66,0.1234305685692966,2038,39059.0,#ff9366,BMI Categories,medium,BMI Categories (medium)
20388,1,unemployment rate > 5.68,0.5086748918231023,2038,39059.0,#ff9366,unemployment rate,high,unemployment rate (high)
20389,0,% poverty > 24.00,2.379102364913909,2038,39059.0,#ff9366,% poverty,high,% poverty (high)
20390,0,19.00 < % poverty <= 24.00,-0.3927259959454602,2039,39061.0,#6f679f,% poverty,medium,% poverty (medium)
20391,1,3.90 < unemployment rate <= 4.60,-0.3117820023929526,2039,39061.0,#6f679f,unemployment rate,medium,unemployment rate (medium)
20392,3,population > 35478.00,-0.2827070804095294,2039,39061.0,#6f679f,population,high,population (high)
20393,4,Personal Care Provider > 73.98,-0.2687322955742338,2039,39061.0,#6f679f,Personal Care Provider,high,Personal Care Provider (high)
20394,6,# people per PC doctor <= 1225.09,-0.1698295123213561,2039,39061.0,#6f679f,# people per PC doctor,medium,# people per PC doctor (medium)
20395,8,81.97 < Fair or Poor Health <= 84.55,-0.12252775639992287,2039,39061.0,#6f679f,Fair or Poor Health,medium,Fair or Poor Health (medium)
20396,9,7.70 < death rate <= 9.70,-0.11080237658886334,2039,39061.0,#6f679f,death rate,medium,death rate (medium)
20397,7,"% adults, B.S. degree > 22.67",0.14654454171167966,2039,39061.0,#ff9366,"% adults, B.S. degree",high,"% adults, B.S. degree (high)"
20398,5,"% adults, HS diploma only <= 31.60",0.21298809457355386,2039,39061.0,#ff9366,"% adults, HS diploma only",medium,"% adults, HS diploma only (medium)"
20399,2,"# people per PC doctor, NP only <= 2077.38",0.29940316709665904,2039,39061.0,#ff9366,# people per PC doctor,medium,# people per PC doctor (medium)
20400,0,% poverty <= 14.00,-1.0381676554783397,2040,39063.0,#6f679f,% poverty,medium,% poverty (medium)
20401,1,population > 35478.00,-0.29506237364765764,2040,39063.0,#6f679f,population,high,population (high)
20402,2,unemployment rate <= 3.90,-0.2946088109298017,2040,39063.0,#6f679f,unemployment rate,medium,unemployment rate (medium)
20403,4,Personal Care Provider > 73.98,-0.24470296599279945,2040,39063.0,#6f679f,Personal Care Provider,high,Personal Care Provider (high)
20404,5,median income > 99.40,-0.17879616288870406,2040,39063.0,#6f679f,median income,high,median income (high)
20405,7,# people per PC doctor <= 1225.09,-0.16964733990252706,2040,39063.0,#6f679f,# people per PC doctor,medium,# people per PC doctor (medium)
20406,8,39.25 < PSA Test <= 41.43,-0.1496965783534598,2040,39063.0,#6f679f,PSA Test,medium,PSA Test (medium)
20407,9,Exercise <= 74.81,-0.1153936893452124,2040,39063.0,#6f679f,Exercise,medium,Exercise (medium)
20408,6,"% adults, B.S. degree > 22.67",0.17278837783074927,2040,39063.0,#ff9366,"% adults, B.S. degree",high,"% adults, B.S. degree (high)"
20409,3,"# people per PC doctor, NP only <= 2077.38",0.2905962634803552,2040,39063.0,#ff9366,# people per PC doctor,medium,# people per PC doctor (medium)
20410,0,14.00 < % poverty <= 19.00,-0.8662620678366062,2041,39065.0,#6f679f,% poverty,medium,% poverty (medium)
20411,1,"% adults, HS diploma only > 40.48",-0.6174586354891127,2041,39065.0,#6f679f,"% adults, HS diploma only",high,"% adults, HS diploma only (high)"
20412,2,Personal Care Provider > 73.98,-0.29705610806766225,2041,39065.0,#6f679f,Personal Care Provider,high,Personal Care Provider (high)
20413,3,"3515.14 < # people per PC doctor, NP only <= 6247.62",-0.24446066228938906,2041,39065.0,#6f679f,# people per PC doctor,medium,# people per PC doctor (medium)
20414,4,12790.50 < population <= 35478.00,-0.22331687441563275,2041,39065.0,#6f679f,population,medium,population (medium)
20415,5,1225.09 < # people per PC doctor <= 1953.17,-0.21820460846997364,2041,39065.0,#6f679f,# people per PC doctor,medium,# people per PC doctor (medium)
20416,6,89.65 < median income <= 99.40,-0.13113082531278514,2041,39065.0,#6f679f,median income,medium,median income (medium)
20417,7,Exercise <= 74.81,-0.11005364080956703,2041,39065.0,#6f679f,Exercise,medium,Exercise (medium)
20418,8,39.25 < PSA Test <= 41.43,-0.09986374261406092,2041,39065.0,#6f679f,PSA Test,medium,PSA Test (medium)
20419,9,3.00 < rural-urban code <= 6.00,-0.0913852148327472,2041,39065.0,#6f679f,rural-urban code,medium,rural-urban code (medium)
20420,1,"% adults, HS diploma only > 40.48",-0.5522021771610055,2042,39067.0,#6f679f,"% adults, HS diploma only",high,"% adults, HS diploma only (high)"
20421,3,19.00 < % poverty <= 24.00,-0.3934394167753787,2042,39067.0,#6f679f,% poverty,medium,% poverty (medium)
20422,4,Personal Care Provider > 73.98,-0.2890951086365232,2042,39067.0,#6f679f,Personal Care Provider,high,Personal Care Provider (high)
20423,5,12790.50 < population <= 35478.00,-0.258829531800929,2042,39067.0,#6f679f,population,medium,population (medium)
20424,6,"# people per PC doctor, NP only > 6247.62",-0.1354683088189947,2042,39067.0,#6f679f,# people per PC doctor,high,# people per PC doctor (high)
20425,7,Exercise <= 74.81,-0.13360576188868278,2042,39067.0,#6f679f,Exercise,medium,Exercise (medium)
20426,8,Health Care Coverage > 91.79,-0.11957293856344832,2042,39067.0,#6f679f,Health Care Coverage,high,Health Care Coverage (high)
20427,9,Last Checkup > 72.78,-0.09931878095711234,2042,39067.0,#6f679f,Last Checkup,high,Last Checkup (high)
20428,2,# people per PC doctor > 3223.50,0.4848556104979798,2042,39067.0,#ff9366,# people per PC doctor,high,# people per PC doctor (high)
20429,0,unemployment rate > 5.68,0.6415939799983519,2042,39067.0,#ff9366,unemployment rate,high,unemployment rate (high)
20430,0,% poverty <= 14.00,-1.0511773414846552,2043,39069.0,#6f679f,% poverty,medium,% poverty (medium)
20431,1,"% adults, HS diploma only > 40.48",-0.5844763560511269,2043,39069.0,#6f679f,"% adults, HS diploma only",high,"% adults, HS diploma only (high)"
20432,2,Personal Care Provider > 73.98,-0.3164169224031151,2043,39069.0,#6f679f,Personal Care Provider,high,Personal Care Provider (high)
20433,3,12790.50 < population <= 35478.00,-0.2074819207134609,2043,39069.0,#6f679f,population,medium,population (medium)
20434,4,median income > 99.40,-0.1557071370682104,2043,39069.0,#6f679f,median income,high,median income (high)
20435,6,"% adults, < HS diploma <= 9.33",-0.12857031626544266,2043,39069.0,#6f679f,"% adults, < HS diploma",medium,"% adults, < HS diploma (medium)"
20436,7,75.56 < Mammogram <= 78.45,-0.12775713285139526,2043,39069.0,#6f679f,Mammogram,medium,Mammogram (medium)
20437,8,Exercise <= 74.81,-0.11861403754636067,2043,39069.0,#6f679f,Exercise,medium,Exercise (medium)
20438,9,28.98 < BMI Categories <= 31.66,0.1093290149513836,2043,39069.0,#ff9366,BMI Categories,medium,BMI Categories (medium)
20439,5,Other Cancer > 7.02,0.15424270093970846,2043,39069.0,#ff9366,Other Cancer,high,Other Cancer (high)
20440,2,"% adults, HS diploma only > 40.48",-0.5020419617112777,2044,39071.0,#6f679f,"% adults, HS diploma only",high,"% adults, HS diploma only (high)"
20441,3,population > 35478.00,-0.3265280975046829,2044,39071.0,#6f679f,population,high,population (high)
20442,4,1225.09 < # people per PC doctor <= 1953.17,-0.2457481958583633,2044,39071.0,#6f679f,# people per PC doctor,medium,# people per PC doctor (medium)
20443,5,Personal Care Provider > 73.98,-0.20320364877976205,2044,39071.0,#6f679f,Personal Care Provider,high,Personal Care Provider (high)
20444,6,Last Checkup > 72.78,-0.11706491005226095,2044,39071.0,#6f679f,Last Checkup,high,Last Checkup (high)
20445,9,Other Cancer > 7.02,0.07489597518091734,2044,39071.0,#ff9366,Other Cancer,high,Other Cancer (high)
20446,8,"2077.38 < # people per PC doctor, NP only <= 3515.14",0.07490145693205633,2044,39071.0,#ff9366,# people per PC doctor,medium,# people per PC doctor (medium)
20447,7,28.98 < BMI Categories <= 31.66,0.10907004418106868,2044,39071.0,#ff9366,BMI Categories,medium,BMI Categories (medium)
20448,1,unemployment rate > 5.68,0.5302607039361779,2044,39071.0,#ff9366,unemployment rate,high,unemployment rate (high)
20449,0,% poverty > 24.00,2.49696983781552,2044,39071.0,#ff9366,% poverty,high,% poverty (high)
20450,0,"% adults, HS diploma only > 40.48",-0.5346919385512322,2045,39073.0,#6f679f,"% adults, HS diploma only",high,"% adults, HS diploma only (high)"
20451,1,19.00 < % poverty <= 24.00,-0.4089431004470912,2045,39073.0,#6f679f,% poverty,medium,% poverty (medium)
20452,2,Personal Care Provider > 73.98,-0.3047619669276139,2045,39073.0,#6f679f,Personal Care Provider,high,Personal Care Provider (high)
20453,3,1225.09 < # people per PC doctor <= 1953.17,-0.23788255619301685,2045,39073.0,#6f679f,# people per PC doctor,medium,# people per PC doctor (medium)
20454,4,"3515.14 < # people per PC doctor, NP only <= 6247.62",-0.2081591130521324,2045,39073.0,#6f679f,# people per PC doctor,medium,# people per PC doctor (medium)
20455,5,39.25 < PSA Test <= 41.43,-0.19107878474031,2045,39073.0,#6f679f,PSA Test,medium,PSA Test (medium)
20456,6,12790.50 < population <= 35478.00,-0.1879945147365059,2045,39073.0,#6f679f,population,medium,population (medium)
20457,7,Last Checkup > 72.78,-0.1376922701589517,2045,39073.0,#6f679f,Last Checkup,high,Last Checkup (high)
20458,8,Exercise <= 74.81,-0.12832930005792825,2045,39073.0,#6f679f,Exercise,medium,Exercise (medium)
20459,9,rural-urban code <= 3.00,-0.11939834744591216,2045,39073.0,#6f679f,rural-urban code,medium,rural-urban code (medium)
20460,0,14.00 < % poverty <= 19.00,-0.7738556183139536,2046,39075.0,#6f679f,% poverty,medium,% poverty (medium)
20461,1,population > 35478.00,-0.30098834148381104,2046,39075.0,#6f679f,population,high,population (high)
20462,2,1225.09 < # people per PC doctor <= 1953.17,-0.2571307538061048,2046,39075.0,#6f679f,# people per PC doctor,medium,# people per PC doctor (medium)
20463,3,unemployment rate <= 3.90,-0.2501535120720657,2046,39075.0,#6f679f,unemployment rate,medium,unemployment rate (medium)
20464,4,Personal Care Provider > 73.98,-0.2106014830635837,2046,39075.0,#6f679f,Personal Care Provider,high,Personal Care Provider (high)
20465,6,"3515.14 < # people per PC doctor, NP only <= 6247.62",-0.17814133359554005,2046,39075.0,#6f679f,# people per PC doctor,medium,# people per PC doctor (medium)
20466,8,median income > 99.40,-0.13770837568012945,2046,39075.0,#6f679f,median income,high,median income (high)
20467,9,birth rate > 12.80,0.1149841766657367,2046,39075.0,#ff9366,birth rate,high,birth rate (high)
20468,7,15.91 < Depression <= 18.83,0.1696407566499946,2046,39075.0,#ff9366,Depression,medium,Depression (medium)
20469,5,"% adults, < HS diploma > 17.78",0.1967914623679788,2046,39075.0,#ff9366,"% adults, < HS diploma",low,"% adults, < HS diploma (low)"
20470,0,14.00 < % poverty <= 19.00,-0.7927929392781972,2047,39077.0,#6f679f,% poverty,medium,% poverty (medium)
20471,2,"% adults, HS diploma only > 40.48",-0.5427388056074391,2047,39077.0,#6f679f,"% adults, HS diploma only",high,"% adults, HS diploma only (high)"
20472,3,Personal Care Provider > 73.98,-0.33212836089697706,2047,39077.0,#6f679f,Personal Care Provider,high,Personal Care Provider (high)
20473,4,population > 35478.00,-0.3211505730276039,2047,39077.0,#6f679f,population,high,population (high)
20474,6,# people per PC doctor <= 1225.09,-0.2450885956104585,2047,39077.0,#6f679f,# people per PC doctor,medium,# people per PC doctor (medium)
20475,7,Under 65 Coverage > 89.73,-0.14173507866161966,2047,39077.0,#6f679f,Under 65 Coverage,high,Under 65 Coverage (high)
