,Unnamed: 0,feature level,value,instance,county_fips,bar color,feature name,feature level2,dash text
18759,0,% poverty > 24.00,2.3857241636756465,1875,37039.0,#ff9366,% poverty,high,% poverty (high)
18760,4,31.66 < BMI Categories <= 33.65,-0.2612185687383133,1876,37041.0,#6f679f,BMI Categories,medium,BMI Categories (medium)
18761,6,12790.50 < population <= 35478.00,-0.1709502882295088,1876,37041.0,#6f679f,population,medium,population (medium)
18762,7,# people per PC <= 1225.09,-0.1634829174329668,1876,37041.0,#6f679f,# people per PC,medium,# people per PC (medium)
18763,8,Last Checkup > 72.78,-0.1423732780553271,1876,37041.0,#6f679f,Last Checkup,high,Last Checkup (high)
18764,9,63.46 < Personal Care Provider <= 67.88,0.09511626058936506,1876,37041.0,#ff9366,Personal Care Provider,medium,Personal Care Provider (medium)
18765,5,"31.60 < % adults, HS diploma only <= 35.80",0.21622456962037107,1876,37041.0,#ff9366,"% adults, HS diploma only",medium,"% adults, HS diploma only (medium)"
18766,3,# people per NP <= 2077.38,0.2959802453406338,1876,37041.0,#ff9366,# people per NP,medium,# people per NP (medium)
18767,2,PSA Test > 41.43,0.2993123428175757,1876,37041.0,#ff9366,PSA Test,high,PSA Test (high)
18768,1,unemployment rate > 5.68,0.5530140402964083,1876,37041.0,#ff9366,unemployment rate,high,unemployment rate (high)
18769,0,% poverty > 24.00,2.44784099509898,1876,37041.0,#ff9366,% poverty,high,% poverty (high)
18770,3,31.66 < BMI Categories <= 33.65,-0.2553180676463885,1877,37043.0,#6f679f,BMI Categories,medium,BMI Categories (medium)
18771,7,# people per PC <= 1225.09,-0.17330999477678766,1877,37043.0,#6f679f,# people per PC,medium,# people per PC (medium)
18772,9,birth rate <= 9.60,0.06941215945788158,1877,37043.0,#ff9366,birth rate,medium,birth rate (medium)
18773,8,rural-urban code > 8.00,0.09181055887373037,1877,37043.0,#ff9366,rural-urban code,high,rural-urban code (high)
18774,6,"31.60 < % adults, HS diploma only <= 35.80",0.18714416185015187,1877,37043.0,#ff9366,"% adults, HS diploma only",medium,"% adults, HS diploma only (medium)"
18775,5,median income <= 80.45,0.22006138400728192,1877,37043.0,#ff9366,median income,medium,median income (medium)
18776,4,# people per NP <= 2077.38,0.2417999981472865,1877,37043.0,#ff9366,# people per NP,medium,# people per NP (medium)
18777,2,PSA Test > 41.43,0.3148469506262085,1877,37043.0,#ff9366,PSA Test,high,PSA Test (high)
18778,1,5777.50 < population <= 12790.50,0.327728859381863,1877,37043.0,#ff9366,population,medium,population (medium)
18779,0,% poverty > 24.00,2.3672009920432955,1877,37043.0,#ff9366,% poverty,high,% poverty (high)
18780,2,population > 35478.00,-0.3343608576105689,1878,37045.0,#6f679f,population,high,population (high)
18781,4,31.66 < BMI Categories <= 33.65,-0.27889437493993297,1878,37045.0,#6f679f,BMI Categories,medium,BMI Categories (medium)
18782,7,# people per PC <= 1225.09,-0.1383252631062554,1878,37045.0,#6f679f,# people per PC,medium,# people per PC (medium)
18783,9,# people per GP (MD only) <= 2243.77,-0.10366924373392693,1878,37045.0,#6f679f,# people per GP (MD only),medium,# people per GP (MD only) (medium)
18784,8,63.46 < Personal Care Provider <= 67.88,0.13237894692905533,1878,37045.0,#ff9366,Personal Care Provider,medium,Personal Care Provider (medium)
18785,6,"31.60 < % adults, HS diploma only <= 35.80",0.1665992184546933,1878,37045.0,#ff9366,"% adults, HS diploma only",medium,"% adults, HS diploma only (medium)"
18786,5,median income <= 80.45,0.1845736540192768,1878,37045.0,#ff9366,median income,medium,median income (medium)
18787,3,# people per NP <= 2077.38,0.29995237313570383,1878,37045.0,#ff9366,# people per NP,medium,# people per NP (medium)
18788,1,PSA Test > 41.43,0.35341269374389955,1878,37045.0,#ff9366,PSA Test,high,PSA Test (high)
18789,0,% poverty > 24.00,2.4075879782104437,1878,37045.0,#ff9366,% poverty,high,% poverty (high)
18790,4,population > 35478.00,-0.29818399948793783,1879,37047.0,#6f679f,population,high,population (high)
18791,5,31.66 < BMI Categories <= 33.65,-0.2783816428606115,1879,37047.0,#6f679f,BMI Categories,medium,BMI Categories (medium)
18792,8,# people per PC <= 1225.09,-0.15085165983471432,1879,37047.0,#6f679f,# people per PC,medium,# people per PC (medium)
18793,9,"31.60 < % adults, HS diploma only <= 35.80",0.14817309084417962,1879,37047.0,#ff9366,"% adults, HS diploma only",medium,"% adults, HS diploma only (medium)"
18794,7,"% adults, < HS diploma > 17.78",0.19510945578561306,1879,37047.0,#ff9366,"% adults, < HS diploma",low,"% adults, < HS diploma (low)"
18795,6,median income <= 80.45,0.21548476643456427,1879,37047.0,#ff9366,median income,medium,median income (medium)
18796,3,# people per NP <= 2077.38,0.311987536562478,1879,37047.0,#ff9366,# people per NP,medium,# people per NP (medium)
18797,2,PSA Test > 41.43,0.33909889739211946,1879,37047.0,#ff9366,PSA Test,high,PSA Test (high)
18798,1,unemployment rate > 5.68,0.5834010327050658,1879,37047.0,#ff9366,unemployment rate,high,unemployment rate (high)
18799,0,% poverty > 24.00,2.3882760467436808,1879,37047.0,#ff9366,% poverty,high,% poverty (high)
18800,0,19.00 < % poverty <= 24.00,-0.43883581559901175,1880,37049.0,#6f679f,% poverty,medium,% poverty (medium)
18801,1,population > 35478.00,-0.3266450520867145,1880,37049.0,#6f679f,population,high,population (high)
18802,3,31.66 < BMI Categories <= 33.65,-0.3033174323006762,1880,37049.0,#6f679f,BMI Categories,medium,BMI Categories (medium)
18803,6,# people per PC <= 1225.09,-0.16858917101940474,1880,37049.0,#6f679f,# people per PC,medium,# people per PC (medium)
18804,9,birth rate > 12.80,0.11779775727932135,1880,37049.0,#ff9366,birth rate,high,birth rate (high)
18805,8,Drink and Drive <= 3.64,0.11902740878915588,1880,37049.0,#ff9366,Drink and Drive,medium,Drink and Drive (medium)
18806,7,16.74 < Current Smoker Status <= 19.77,0.12688767617462188,1880,37049.0,#ff9366,Current Smoker Status,medium,Current Smoker Status (medium)
18807,5,# people per NP <= 2077.38,0.2369454570931344,1880,37049.0,#ff9366,# people per NP,medium,# people per NP (medium)
18808,4,"% adults, HS diploma only <= 31.60",0.2761974870602476,1880,37049.0,#ff9366,"% adults, HS diploma only",medium,"% adults, HS diploma only (medium)"
18809,2,PSA Test > 41.43,0.3210499943454949,1880,37049.0,#ff9366,PSA Test,high,PSA Test (high)
18810,2,population > 35478.00,-0.3378788272156284,1881,37051.0,#6f679f,population,high,population (high)
18811,6,31.66 < BMI Categories <= 33.65,-0.23984872598597465,1881,37051.0,#6f679f,BMI Categories,medium,BMI Categories (medium)
18812,7,# people per PC <= 1225.09,-0.13550190328529613,1881,37051.0,#6f679f,# people per PC,medium,# people per PC (medium)
18813,9,Alcohol Consumption <= 50.42,-0.09453081816609038,1881,37051.0,#6f679f,Alcohol Consumption,medium,Alcohol Consumption (medium)
18814,8,"% adults, B.S. degree > 22.67",0.10904136188465152,1881,37051.0,#ff9366,"% adults, B.S. degree",high,"% adults, B.S. degree (high)"
18815,5,"% adults, HS diploma only <= 31.60",0.2463009034803097,1881,37051.0,#ff9366,"% adults, HS diploma only",medium,"% adults, HS diploma only (medium)"
18816,4,# people per NP <= 2077.38,0.257019112352861,1881,37051.0,#ff9366,# people per NP,medium,# people per NP (medium)
18817,3,PSA Test > 41.43,0.3366741657841143,1881,37051.0,#ff9366,PSA Test,high,PSA Test (high)
18818,1,unemployment rate > 5.68,0.5289036702915609,1881,37051.0,#ff9366,unemployment rate,high,unemployment rate (high)
18819,0,% poverty > 24.00,2.3224975092253057,1881,37051.0,#ff9366,% poverty,high,% poverty (high)
18820,0,14.00 < % poverty <= 19.00,-0.8509097908513957,1882,37053.0,#6f679f,% poverty,medium,% poverty (medium)
18821,3,12790.50 < population <= 35478.00,-0.2686252205628697,1882,37053.0,#6f679f,population,medium,population (medium)
18822,4,31.66 < BMI Categories <= 33.65,-0.23576854372601064,1882,37053.0,#6f679f,BMI Categories,medium,BMI Categories (medium)
18823,5,median income > 99.40,-0.1805635874512128,1882,37053.0,#6f679f,median income,high,median income (high)
18824,7,rural-urban code <= 3.00,-0.13200354110197965,1882,37053.0,#6f679f,rural-urban code,medium,rural-urban code (medium)
18825,8,6.04 < Other Cancer <= 6.49,-0.12685709732866107,1882,37053.0,#6f679f,Other Cancer,medium,Other Cancer (medium)
18826,9,Binge Drinking <= 15.85,0.1205564797596637,1882,37053.0,#ff9366,Binge Drinking,medium,Binge Drinking (medium)
18827,6,63.46 < Personal Care Provider <= 67.88,0.16182033600655468,1882,37053.0,#ff9366,Personal Care Provider,medium,Personal Care Provider (medium)
18828,2,"% adults, HS diploma only <= 31.60",0.30077943759276243,1882,37053.0,#ff9366,"% adults, HS diploma only",medium,"% adults, HS diploma only (medium)"
18829,1,PSA Test > 41.43,0.43960553447997297,1882,37053.0,#ff9366,PSA Test,high,PSA Test (high)
18830,0,14.00 < % poverty <= 19.00,-0.8596673376833966,1883,37055.0,#6f679f,% poverty,medium,% poverty (medium)
18831,3,population > 35478.00,-0.3229253924976347,1883,37055.0,#6f679f,population,high,population (high)
18832,4,31.66 < BMI Categories <= 33.65,-0.28424800523008026,1883,37055.0,#6f679f,BMI Categories,medium,BMI Categories (medium)
18833,7,# people per PC <= 1225.09,-0.18719505070373052,1883,37055.0,#6f679f,# people per PC,medium,# people per PC (medium)
18834,8,81.69 < Fair or Poor Health <= 81.97,-0.1869621057029831,1883,37055.0,#6f679f,Fair or Poor Health,medium,Fair or Poor Health (medium)
18835,9,"% adults, B.S. degree > 22.67",0.1665118120711382,1883,37055.0,#ff9366,"% adults, B.S. degree",high,"% adults, B.S. degree (high)"
18836,6,"% adults, HS diploma only <= 31.60",0.26324764202931833,1883,37055.0,#ff9366,"% adults, HS diploma only",medium,"% adults, HS diploma only (medium)"
18837,5,# people per NP <= 2077.38,0.2749633427514496,1883,37055.0,#ff9366,# people per NP,medium,# people per NP (medium)
18838,2,PSA Test > 41.43,0.3261556144525109,1883,37055.0,#ff9366,PSA Test,high,PSA Test (high)
18839,1,unemployment rate > 5.68,0.6029199700499028,1883,37055.0,#ff9366,unemployment rate,high,unemployment rate (high)
18840,0,19.00 < % poverty <= 24.00,-0.4316548409064238,1884,37057.0,#6f679f,% poverty,medium,% poverty (medium)
18841,1,31.66 < BMI Categories <= 33.65,-0.3907225302439898,1884,37057.0,#6f679f,BMI Categories,medium,BMI Categories (medium)
18842,2,1225.09 < # people per PC <= 1953.17,-0.28784163086774217,1884,37057.0,#6f679f,# people per PC,medium,# people per PC (medium)
18843,4,population > 35478.00,-0.22838399132041465,1884,37057.0,#6f679f,population,high,population (high)
18844,9,"14.30 < % adults, B.S. degree <= 18.30",-0.10593522699678257,1884,37057.0,#6f679f,"% adults, B.S. degree",medium,"% adults, B.S. degree (medium)"
18845,8,USPSTF Recommendations > 70.03,0.13749574881326587,1884,37057.0,#ff9366,USPSTF Recommendations,high,USPSTF Recommendations (high)
18846,7,81.06 < Under 65 Coverage <= 86.28,0.13789871900138267,1884,37057.0,#ff9366,Under 65 Coverage,medium,Under 65 Coverage (medium)
18847,6,"31.60 < % adults, HS diploma only <= 35.80",0.20414828425335052,1884,37057.0,#ff9366,"% adults, HS diploma only",medium,"% adults, HS diploma only (medium)"
18848,5,81.69 < Fair or Poor Health <= 81.97,0.21571790834330445,1884,37057.0,#ff9366,Fair or Poor Health,medium,Fair or Poor Health (medium)
18849,3,PSA Test > 41.43,0.28243787591305225,1884,37057.0,#ff9366,PSA Test,high,PSA Test (high)
18850,0,14.00 < % poverty <= 19.00,-0.8561433594321293,1885,37059.0,#6f679f,% poverty,medium,% poverty (medium)
18851,2,31.66 < BMI Categories <= 33.65,-0.30570925993385256,1885,37059.0,#6f679f,BMI Categories,medium,BMI Categories (medium)
18852,3,population > 35478.00,-0.3040115621046087,1885,37059.0,#6f679f,population,high,population (high)
18853,4,3.90 < unemployment rate <= 4.60,-0.2954935765833421,1885,37059.0,#6f679f,unemployment rate,medium,unemployment rate (medium)
18854,5,1225.09 < # people per PC <= 1953.17,-0.2630855287902173,1885,37059.0,#6f679f,# people per PC,medium,# people per PC (medium)
18855,7,median income > 99.40,-0.18619145806151616,1885,37059.0,#6f679f,median income,high,median income (high)
18856,9,rural-urban code <= 3.00,-0.1399855886906112,1885,37059.0,#6f679f,rural-urban code,medium,rural-urban code (medium)
18857,8,"% adults, B.S. degree > 22.67",0.14668978187035686,1885,37059.0,#ff9366,"% adults, B.S. degree",high,"% adults, B.S. degree (high)"
18858,6,"% adults, HS diploma only <= 31.60",0.2407960809327563,1885,37059.0,#ff9366,"% adults, HS diploma only",medium,"% adults, HS diploma only (medium)"
18859,1,PSA Test > 41.43,0.36202949011127705,1885,37059.0,#ff9366,PSA Test,high,PSA Test (high)
18860,3,population > 35478.00,-0.2925857297849362,1886,37061.0,#6f679f,population,high,population (high)
18861,4,1225.09 < # people per PC <= 1953.17,-0.2819436453297332,1886,37061.0,#6f679f,# people per PC,medium,# people per PC (medium)
18862,5,31.66 < BMI Categories <= 33.65,-0.2728670683317978,1886,37061.0,#6f679f,BMI Categories,medium,BMI Categories (medium)
18863,7,3515.14 < # people per NP <= 6247.62,-0.20804274458107896,1886,37061.0,#6f679f,# people per NP,medium,# people per NP (medium)
18864,9,63.46 < Personal Care Provider <= 67.88,0.11879757468539286,1886,37061.0,#ff9366,Personal Care Provider,medium,Personal Care Provider (medium)
18865,8,"% adults, < HS diploma > 17.78",0.13226190346590813,1886,37061.0,#ff9366,"% adults, < HS diploma",low,"% adults, < HS diploma (low)"
18866,6,median income <= 80.45,0.2485829018541468,1886,37061.0,#ff9366,median income,medium,median income (medium)
18867,2,PSA Test > 41.43,0.301920365210063,1886,37061.0,#ff9366,PSA Test,high,PSA Test (high)
18868,1,"% adults, HS diploma only <= 31.60",0.3384487617398458,1886,37061.0,#ff9366,"% adults, HS diploma only",medium,"% adults, HS diploma only (medium)"
18869,0,% poverty > 24.00,2.3783604470471276,1886,37061.0,#ff9366,% poverty,high,% poverty (high)
18870,0,19.00 < % poverty <= 24.00,-0.4014320381472819,1887,37063.0,#6f679f,% poverty,medium,% poverty (medium)
18871,2,3.90 < unemployment rate <= 4.60,-0.30079550368094365,1887,37063.0,#6f679f,unemployment rate,medium,unemployment rate (medium)
18872,3,31.66 < BMI Categories <= 33.65,-0.2747961461588306,1887,37063.0,#6f679f,BMI Categories,medium,BMI Categories (medium)
18873,5,population > 35478.00,-0.2701466691747993,1887,37063.0,#6f679f,population,high,population (high)
18874,7,# people per PC <= 1225.09,-0.23974583894779025,1887,37063.0,#6f679f,# people per PC,medium,# people per PC (medium)
18875,8,median income > 99.40,-0.18969612040344105,1887,37063.0,#6f679f,median income,high,median income (high)
18876,9,"% adults, B.S. degree > 22.67",0.18189444866028792,1887,37063.0,#ff9366,"% adults, B.S. degree",high,"% adults, B.S. degree (high)"
18877,6,# people per NP <= 2077.38,0.2425061704127651,1887,37063.0,#ff9366,# people per NP,medium,# people per NP (medium)
18878,4,PSA Test > 41.43,0.2719599039646972,1887,37063.0,#ff9366,PSA Test,high,PSA Test (high)
18879,1,"% adults, HS diploma only <= 31.60",0.3081727649193601,1887,37063.0,#ff9366,"% adults, HS diploma only",medium,"% adults, HS diploma only (medium)"
18880,3,population > 35478.00,-0.302503804100263,1888,37065.0,#6f679f,population,high,population (high)
18881,4,31.66 < BMI Categories <= 33.65,-0.278285576088793,1888,37065.0,#6f679f,BMI Categories,medium,BMI Categories (medium)
18882,6,1225.09 < # people per PC <= 1953.17,-0.22325156555338604,1888,37065.0,#6f679f,# people per PC,medium,# people per PC (medium)
18883,9,Alcohol Consumption <= 50.42,-0.10904597655351107,1888,37065.0,#6f679f,Alcohol Consumption,medium,Alcohol Consumption (medium)
18884,8,63.46 < Personal Care Provider <= 67.88,0.13849164530360109,1888,37065.0,#ff9366,Personal Care Provider,medium,Personal Care Provider (medium)
18885,7,"% adults, < HS diploma > 17.78",0.16754536683731988,1888,37065.0,#ff9366,"% adults, < HS diploma",low,"% adults, < HS diploma (low)"
18886,5,median income <= 80.45,0.2259758808567038,1888,37065.0,#ff9366,median income,medium,median income (medium)
18887,2,PSA Test > 41.43,0.33599505840111515,1888,37065.0,#ff9366,PSA Test,high,PSA Test (high)
18888,1,unemployment rate > 5.68,0.5262456117019235,1888,37065.0,#ff9366,unemployment rate,high,unemployment rate (high)
18889,0,% poverty > 24.00,2.370628204294145,1888,37065.0,#ff9366,% poverty,high,% poverty (high)
18890,1,population > 35478.00,-0.3303100342994231,1889,37067.0,#6f679f,population,high,population (high)
18891,3,31.66 < BMI Categories <= 33.65,-0.2942983158324681,1889,37067.0,#6f679f,BMI Categories,medium,BMI Categories (medium)
18892,5,1225.09 < # people per PC <= 1953.17,-0.2381585378088544,1889,37067.0,#6f679f,# people per PC,medium,# people per PC (medium)
18893,7,Alcohol Consumption <= 50.42,-0.1173313115225497,1889,37067.0,#6f679f,Alcohol Consumption,medium,Alcohol Consumption (medium)
18894,9,Diabetes > 11.22,-0.08464040444501866,1889,37067.0,#6f679f,Diabetes,high,Diabetes (high)
18895,8,63.46 < Personal Care Provider <= 67.88,0.10549368997109024,1889,37067.0,#ff9366,Personal Care Provider,medium,Personal Care Provider (medium)
18896,6,"% adults, B.S. degree > 22.67",0.14706903434005533,1889,37067.0,#ff9366,"% adults, B.S. degree",high,"% adults, B.S. degree (high)"
18897,4,"% adults, HS diploma only <= 31.60",0.2873586038503768,1889,37067.0,#ff9366,"% adults, HS diploma only",medium,"% adults, HS diploma only (medium)"
18898,2,PSA Test > 41.43,0.3258333938962479,1889,37067.0,#ff9366,PSA Test,high,PSA Test (high)
18899,0,% poverty > 24.00,2.4237485740793723,1889,37067.0,#ff9366,% poverty,high,% poverty (high)
18900,0,19.00 < % poverty <= 24.00,-0.4459847326524714,1890,37069.0,#6f679f,% poverty,medium,% poverty (medium)
18901,3,31.66 < BMI Categories <= 33.65,-0.28724718519631504,1890,37069.0,#6f679f,BMI Categories,medium,BMI Categories (medium)
18902,4,population > 35478.00,-0.2854010833595888,1890,37069.0,#6f679f,population,high,population (high)
18903,6,Alcohol Consumption <= 50.42,-0.13534959737643334,1890,37069.0,#6f679f,Alcohol Consumption,medium,Alcohol Consumption (medium)
18904,7,7.70 < death rate <= 9.70,-0.13361150471131,1890,37069.0,#6f679f,death rate,medium,death rate (medium)
18905,9,81.69 < Fair or Poor Health <= 81.97,0.09948978049042972,1890,37069.0,#ff9366,Fair or Poor Health,medium,Fair or Poor Health (medium)
18906,8,63.46 < Personal Care Provider <= 67.88,0.11823318463003744,1890,37069.0,#ff9366,Personal Care Provider,medium,Personal Care Provider (medium)
18907,5,15.91 < Depression <= 18.83,0.14962928092845496,1890,37069.0,#ff9366,Depression,medium,Depression (medium)
18908,2,"% adults, HS diploma only <= 31.60",0.31072999015996056,1890,37069.0,#ff9366,"% adults, HS diploma only",medium,"% adults, HS diploma only (medium)"
18909,1,PSA Test > 41.43,0.3329309392334757,1890,37069.0,#ff9366,PSA Test,high,PSA Test (high)
18910,0,19.00 < % poverty <= 24.00,-0.4615142279584325,1891,37071.0,#6f679f,% poverty,medium,% poverty (medium)
18911,1,31.66 < BMI Categories <= 33.65,-0.34295469648426524,1891,37071.0,#6f679f,BMI Categories,medium,BMI Categories (medium)
18912,3,population > 35478.00,-0.32396596920204146,1891,37071.0,#6f679f,population,high,population (high)
18913,6,# people per PC <= 1225.09,-0.16046471630744874,1891,37071.0,#6f679f,# people per PC,medium,# people per PC (medium)
18914,8,% change in population > 0.01,-0.14062055066040416,1891,37071.0,#6f679f,population,high,population (high)
18915,9,Seatbelt Use > 96.47,-0.12730352512822585,1891,37071.0,#6f679f,Seatbelt Use,high,Seatbelt Use (high)
18916,7,25.03 < Arthritis <= 27.62,0.1496280225919828,1891,37071.0,#ff9366,Arthritis,medium,Arthritis (medium)
18917,5,# people per NP <= 2077.38,0.1939366954792802,1891,37071.0,#ff9366,# people per NP,medium,# people per NP (medium)
18918,4,PSA Test > 41.43,0.2445638777527385,1891,37071.0,#ff9366,PSA Test,high,PSA Test (high)
18919,2,"% adults, HS diploma only <= 31.60",0.339890976681547,1891,37071.0,#ff9366,"% adults, HS diploma only",medium,"% adults, HS diploma only (medium)"
18920,1,19.00 < % poverty <= 24.00,-0.3758182487832508,1892,37073.0,#6f679f,% poverty,medium,% poverty (medium)
18921,3,31.66 < BMI Categories <= 33.65,-0.2298135173793493,1892,37073.0,#6f679f,BMI Categories,medium,BMI Categories (medium)
18922,5,"14.30 < % adults, B.S. degree <= 18.30",-0.13085370241015176,1892,37073.0,#6f679f,"% adults, B.S. degree",medium,"% adults, B.S. degree (medium)"
18923,7,Last Checkup > 72.78,-0.1121286362887154,1892,37073.0,#6f679f,Last Checkup,high,Last Checkup (high)
18924,9,16.74 < Current Smoker Status <= 19.77,0.09612510002065082,1892,37073.0,#ff9366,Current Smoker Status,medium,Current Smoker Status (medium)
18925,8,Binge Drinking <= 15.85,0.10903618590915176,1892,37073.0,#ff9366,Binge Drinking,medium,Binge Drinking (medium)
18926,6,# people per GP (MD only) > 5041.06,0.1152340617195,1892,37073.0,#ff9366,# people per GP (MD only),high,# people per GP (MD only) (high)
18927,4,5777.50 < population <= 12790.50,0.1868807481661831,1892,37073.0,#ff9366,population,medium,population (medium)
18928,2,PSA Test > 41.43,0.3668443280679433,1892,37073.0,#ff9366,PSA Test,high,PSA Test (high)
18929,0,# people per PC > 3223.50,0.4464293102818113,1892,37073.0,#ff9366,# people per PC,high,# people per PC (high)
18930,4,1225.09 < # people per PC <= 1953.17,-0.269976958087109,1893,37075.0,#6f679f,# people per PC,medium,# people per PC (medium)
18931,5,31.66 < BMI Categories <= 33.65,-0.26228207404546017,1893,37075.0,#6f679f,BMI Categories,medium,BMI Categories (medium)
18932,9,63.46 < Personal Care Provider <= 67.88,0.13037701664942444,1893,37075.0,#ff9366,Personal Care Provider,medium,Personal Care Provider (medium)
18933,8,"% adults, < HS diploma > 17.78",0.16330092439348595,1893,37075.0,#ff9366,"% adults, < HS diploma",low,"% adults, < HS diploma (low)"
18934,7,median income <= 80.45,0.1985269099058917,1893,37075.0,#ff9366,median income,medium,median income (medium)
18935,6,"31.60 < % adults, HS diploma only <= 35.80",0.20737970487756927,1893,37075.0,#ff9366,"% adults, HS diploma only",medium,"% adults, HS diploma only (medium)"
18936,3,5777.50 < population <= 12790.50,0.29888000572754986,1893,37075.0,#ff9366,population,medium,population (medium)
18937,2,PSA Test > 41.43,0.3513567773677909,1893,37075.0,#ff9366,PSA Test,high,PSA Test (high)
18938,1,unemployment rate > 5.68,0.6090411350352668,1893,37075.0,#ff9366,unemployment rate,high,unemployment rate (high)
18939,0,% poverty > 24.00,2.3530078459840698,1893,37075.0,#ff9366,% poverty,high,% poverty (high)
18940,1,19.00 < % poverty <= 24.00,-0.3417943875127139,1894,37077.0,#6f679f,% poverty,medium,% poverty (medium)
18941,3,3.90 < unemployment rate <= 4.60,-0.3056412812399678,1894,37077.0,#6f679f,unemployment rate,medium,unemployment rate (medium)
18942,4,population > 35478.00,-0.29058220157671244,1894,37077.0,#6f679f,population,high,population (high)
18943,5,median income > 99.40,-0.2234346047136046,1894,37077.0,#6f679f,median income,high,median income (high)
18944,6,31.66 < BMI Categories <= 33.65,-0.2176791149128272,1894,37077.0,#6f679f,BMI Categories,medium,BMI Categories (medium)
18945,7,1225.09 < # people per PC <= 1953.17,-0.2168201994037608,1894,37077.0,#6f679f,# people per PC,medium,# people per PC (medium)
18946,9,Colonoscopy > 66.01,-0.1202514884317093,1894,37077.0,#6f679f,Colonoscopy,high,Colonoscopy (high)
18947,8,"% adults, < HS diploma > 17.78",0.1882381595703009,1894,37077.0,#ff9366,"% adults, < HS diploma",low,"% adults, < HS diploma (low)"
18948,2,"% adults, HS diploma only <= 31.60",0.3203676401943017,1894,37077.0,#ff9366,"% adults, HS diploma only",medium,"% adults, HS diploma only (medium)"
18949,0,PSA Test > 41.43,0.3869248951180851,1894,37077.0,#ff9366,PSA Test,high,PSA Test (high)
18950,2,31.66 < BMI Categories <= 33.65,-0.3024846651105236,1895,37079.0,#6f679f,BMI Categories,medium,BMI Categories (medium)
18951,3,1225.09 < # people per PC <= 1953.17,-0.2617234659988558,1895,37079.0,#6f679f,# people per PC,medium,# people per PC (medium)
18952,5,12790.50 < population <= 35478.00,-0.2460513098290224,1895,37079.0,#6f679f,population,medium,population (medium)
18953,7,3515.14 < # people per NP <= 6247.62,-0.20557816876045507,1895,37079.0,#6f679f,# people per NP,medium,# people per NP (medium)
18954,9,63.46 < Personal Care Provider <= 67.88,0.1528752929211956,1895,37079.0,#ff9366,Personal Care Provider,medium,Personal Care Provider (medium)
18955,8,"% adults, < HS diploma > 17.78",0.20112498668563386,1895,37079.0,#ff9366,"% adults, < HS diploma",low,"% adults, < HS diploma (low)"
18956,6,median income <= 80.45,0.2142627021858708,1895,37079.0,#ff9366,median income,medium,median income (medium)
18957,4,"% adults, HS diploma only <= 31.60",0.2539425281138959,1895,37079.0,#ff9366,"% adults, HS diploma only",medium,"% adults, HS diploma only (medium)"
18958,1,PSA Test > 41.43,0.3363561921175936,1895,37079.0,#ff9366,PSA Test,high,PSA Test (high)
18959,0,% poverty > 24.00,2.384876328119641,1895,37079.0,#ff9366,% poverty,high,% poverty (high)
18960,2,31.66 < BMI Categories <= 33.65,-0.3255125852649573,1896,37081.0,#6f679f,BMI Categories,medium,BMI Categories (medium)
18961,4,population > 35478.00,-0.2941707481787456,1896,37081.0,#6f679f,population,high,population (high)
18962,6,# people per PC <= 1225.09,-0.18098186793235815,1896,37081.0,#6f679f,# people per PC,medium,# people per PC (medium)
18963,9,rural-urban code <= 3.00,-0.10988921255545007,1896,37081.0,#6f679f,rural-urban code,medium,rural-urban code (medium)
18964,8,63.46 < Personal Care Provider <= 67.88,0.14899343614375732,1896,37081.0,#ff9366,Personal Care Provider,medium,Personal Care Provider (medium)
18965,7,"% adults, B.S. degree > 22.67",0.1621437693421783,1896,37081.0,#ff9366,"% adults, B.S. degree",high,"% adults, B.S. degree (high)"
18966,5,# people per NP <= 2077.38,0.2570473372061545,1896,37081.0,#ff9366,# people per NP,medium,# people per NP (medium)
18967,3,PSA Test > 41.43,0.30032344644685594,1896,37081.0,#ff9366,PSA Test,high,PSA Test (high)
18968,1,"% adults, HS diploma only <= 31.60",0.32744136493636744,1896,37081.0,#ff9366,"% adults, HS diploma only",medium,"% adults, HS diploma only (medium)"
18969,0,% poverty > 24.00,2.4143051627856766,1896,37081.0,#ff9366,% poverty,high,% poverty (high)
18970,2,population > 35478.00,-0.3353335399200843,1897,37083.0,#6f679f,population,high,population (high)
18971,4,31.66 < BMI Categories <= 33.65,-0.2821078240864397,1897,37083.0,#6f679f,BMI Categories,medium,BMI Categories (medium)
18972,7,# people per PC <= 1225.09,-0.1988728001133387,1897,37083.0,#6f679f,# people per PC,medium,# people per PC (medium)
18973,9,63.46 < Personal Care Provider <= 67.88,0.08536199069117026,1897,37083.0,#ff9366,Personal Care Provider,medium,Personal Care Provider (medium)
18974,8,"% adults, < HS diploma > 17.78",0.1559543640890597,1897,37083.0,#ff9366,"% adults, < HS diploma",low,"% adults, < HS diploma (low)"
18975,6,median income <= 80.45,0.2377588299157461,1897,37083.0,#ff9366,median income,medium,median income (medium)
18976,5,# people per NP <= 2077.38,0.2648294843257844,1897,37083.0,#ff9366,# people per NP,medium,# people per NP (medium)
18977,3,PSA Test > 41.43,0.2986593373674412,1897,37083.0,#ff9366,PSA Test,high,PSA Test (high)
18978,1,unemployment rate > 5.68,0.5348393845322091,1897,37083.0,#ff9366,unemployment rate,high,unemployment rate (high)
18979,0,% poverty > 24.00,2.3731887611875133,1897,37083.0,#ff9366,% poverty,high,% poverty (high)
